,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Off Num,Off Pct
21443,Levine Toilolo,TE,2015,2,ATL,NYG,9/20/2015,201509200nyg,A,,24,20,2.5,51,24.25,-4,outdoors,fieldturf ,"73 degrees relative humidity 47%, wind 9 mph, wind chill 0",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,49%
21450,Larry Donnell,TE,2015,2,NYG,ATL,9/20/2015,201509200nyg,H,,20,24,-2.5,51,26.75,4,outdoors,fieldturf ,"73 degrees relative humidity 47%, wind 9 mph, wind chill 0",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,28,1,10,0,0,0,60,85%
21454,Jerome Cunningham,TE,2015,2,NYG,ATL,9/20/2015,201509200nyg,H,,20,24,-2.5,51,26.75,4,outdoors,fieldturf ,"73 degrees relative humidity 47%, wind 9 mph, wind chill 0",73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,15,21%
21463,Eric Ebron,TE,2015,2,DET,MIN,9/20/2015,201509200min,A,,16,26,2,43.5,20.75,10,outdoors,fieldturf,"67 degrees relative humidity 0%, no wind, wind chill 0",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,43,1,16,0,0,0,72,92%
21472,Kyle Rudolph,TE,2015,2,MIN,DET,9/20/2015,201509200min,H,,26,16,-2,43.5,22.75,-10,outdoors,fieldturf,"67 degrees relative humidity 0%, no wind, wind chill 0",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,30,1,11,0,0,0,55,85%
21474,Rhett Ellison,TE,2015,2,MIN,DET,9/20/2015,201509200min,H,,26,16,-2,43.5,22.75,-10,outdoors,fieldturf,"67 degrees relative humidity 0%, no wind, wind chill 0",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,32%
21481,Ladarius Green,TE,2015,2,SDG,CIN,9/20/2015,201509200cin,A,,19,24,3,47,22,5,outdoors,fieldturf ,"69 degrees relative humidity 47%, wind 6 mph, wind chill 0",69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,47,0,12,0,0,0,58,92%
21488,Tyler Eifert,TE,2015,2,CIN,SDG,9/20/2015,201509200cin,H,,24,19,-3,47,25,-5,outdoors,fieldturf ,"69 degrees relative humidity 47%, wind 6 mph, wind chill 0",69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,49,1,15,0,0,0,62,94%
21492,Ryan Hewitt,TE,2015,2,CIN,SDG,9/20/2015,201509200cin,H,,24,19,-3,47,25,-5,outdoors,fieldturf ,"69 degrees relative humidity 47%, wind 6 mph, wind chill 0",69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,56%
21497,Jared Cook,TE,2015,2,STL,WAS,9/20/2015,201509200was,A,,10,24,-3,41,22,14,outdoors,grass ,"72 degrees relative humidity 56%, wind 9 mph, wind chill 0",72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,47,0,14,0,0,0,37,71%
21500,Lance Kendricks,TE,2015,2,STL,WAS,9/20/2015,201509200was,A,,10,24,-3,41,22,14,outdoors,grass ,"72 degrees relative humidity 56%, wind 9 mph, wind chill 0",72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,15,0,0,0,23,44%
21506,Jordan Reed,TE,2015,2,WAS,STL,9/20/2015,201509200was,H,,24,10,3,41,19,-14,outdoors,grass ,"72 degrees relative humidity 56%, wind 9 mph, wind chill 0",72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,82,0,29,0,0,0,60,83%
21518,Jordan Cameron,TE,2015,2,MIA,JAX,9/20/2015,201509200jax,A,,20,23,-6,41.5,23.75,3,outdoors,grass ,"87 degrees relative humidity 55%, wind 5 mph, wind chill 0",87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,62,0,26,0,0,0,28,41%
21519,Jake Stoneburner,TE,2015,2,MIA,JAX,9/20/2015,201509200jax,A,,20,23,-6,41.5,23.75,3,outdoors,grass ,"87 degrees relative humidity 55%, wind 5 mph, wind chill 0",87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,1,13,0,0,0,37,54%
21533,Marcedes Lewis,TE,2015,2,JAX,MIA,9/20/2015,201509200jax,H,,23,20,6,41.5,17.75,-3,outdoors,grass ,"87 degrees relative humidity 55%, wind 5 mph, wind chill 0",87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,61,84%
21540,Crockett Gillmore,TE,2015,2,BAL,OAK,9/20/2015,201509200rai,A,,33,37,-6,43,24.5,4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,88,2,38,0,0,0,76,93%
21543,Maxx Williams,TE,2015,2,BAL,OAK,9/20/2015,201509200rai,A,,33,37,-6,43,24.5,4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,20,24%
21553,Mychal Rivera,TE,2015,2,OAK,BAL,9/20/2015,201509200rai,H,,37,33,6,43,18.5,-4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,7,0,0,0,39,53%
21555,Lee Smith,TE,2015,2,OAK,BAL,9/20/2015,201509200rai,H,,37,33,6,43,18.5,-4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,41,55%
21556,Clive Walford,TE,2015,2,OAK,BAL,9/20/2015,201509200rai,H,,37,33,6,43,18.5,-4,outdoors,grass ,"80 degrees relative humidity 32%, wind 8 mph, wind chill 0",80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,4,0,0,0,20,27%
21563,Jason Witten,TE,2015,2,DAL,PHI,9/20/2015,201509200phi,A,,20,10,5,55,25,-10,outdoors,grass ,"77 degrees relative humidity 37%, wind 15 mph, wind chill 0",77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,56,0,11,0,0,0,82,96%
21565,Gavin Escobar,TE,2015,2,DAL,PHI,9/20/2015,201509200phi,A,,20,10,5,55,25,-10,outdoors,grass ,"77 degrees relative humidity 37%, wind 15 mph, wind chill 0",77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,16,0,13,1,1,0,48,56%
21567,Geoff Swaim,TE,2015,2,DAL,PHI,9/20/2015,201509200phi,A,,20,10,5,55,25,-10,outdoors,grass ,"77 degrees relative humidity 37%, wind 15 mph, wind chill 0",77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,15%
21573,Zach Ertz,TE,2015,2,PHI,DAL,9/20/2015,201509200phi,H,,10,20,-5,55,30,10,outdoors,grass ,"77 degrees relative humidity 37%, wind 15 mph, wind chill 0",77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,17,0,9,0,0,0,40,65%
21581,Luke Willson,TE,2015,2,SEA,GNB,9/20/2015,201509200gnb,A,,17,27,3,49,23,10,outdoors,grass ,"62 degrees relative humidity 52%, wind 9 mph, wind chill 0",62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,36,0,24,0,0,0,23,38%
21585,Jimmy Graham,TE,2015,2,SEA,GNB,9/20/2015,201509200gnb,A,,17,27,3,49,23,10,outdoors,grass ,"62 degrees relative humidity 52%, wind 9 mph, wind chill 0",62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,0,11,0,0,0,50,83%
21595,Richard Rodgers,TE,2015,2,GNB,SEA,9/20/2015,201509200gnb,H,,27,17,-3,49,26,-10,outdoors,grass ,"62 degrees relative humidity 52%, wind 9 mph, wind chill 0",62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,23,1,9,0,0,1,46,65%
21616,Jordan Reed,TE,2015,3,WAS,NYG,9/24/2015,201509240nyg,A,,21,32,3.5,44,20.25,11,outdoors,fieldturf ,"71 degrees relative humidity 60%, wind 4 mph, wind chill 0",71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,96,0,26,0,0,0,62,82%
21622,Derek Carrier,TE,2015,3,WAS,NYG,9/24/2015,201509240nyg,A,,21,32,3.5,44,20.25,11,outdoors,fieldturf ,"71 degrees relative humidity 60%, wind 4 mph, wind chill 0",71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,32%
21629,Larry Donnell,TE,2015,3,NYG,WAS,9/24/2015,201509240nyg,H,,32,21,-3.5,44,23.75,-11,outdoors,fieldturf ,"71 degrees relative humidity 60%, wind 4 mph, wind chill 0",71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,32,0,22,0,0,0,45,67%
21630,Daniel Fells,TE,2015,3,NYG,WAS,9/24/2015,201509240nyg,H,,32,21,-3.5,44,23.75,-11,outdoors,fieldturf ,"71 degrees relative humidity 60%, wind 4 mph, wind chill 0",71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,0,23,0,0,0,36,54%
21638,Heath Miller,TE,2015,3,PIT,STL,9/27/2015,201509270ram,A,,12,6,-1,48,24.5,-6,dome,astroplay,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,0,9,0,0,0,60,95%
21648,Lance Kendricks,TE,2015,3,STL,PIT,9/27/2015,201509270ram,H,,6,12,1,48,23.5,6,dome,astroplay,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,0,7,0,0,0,30,60%
21649,Jared Cook,TE,2015,3,STL,PIT,9/27/2015,201509270ram,H,,6,12,1,48,23.5,6,dome,astroplay,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,7,0,0,0,42,84%
21651,Cory Harkey,TE,2015,3,STL,PIT,9/27/2015,201509270ram,H,,6,12,1,48,23.5,6,dome,astroplay,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,34%
21657,David Johnson,TE,2015,3,SDG,MIN,9/27/2015,201509270min,A,,14,31,1,44.5,21.75,17,outdoors,fieldturf,"75 degrees relative humidity 0%, wind 12 mph, wind chill 0",75,12,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,23,32%
21661,John Phillips,TE,2015,3,SDG,MIN,9/27/2015,201509270min,A,,14,31,1,44.5,21.75,17,outdoors,fieldturf,"75 degrees relative humidity 0%, wind 12 mph, wind chill 0",75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,35,0,15,0,0,0,57,78%
21671,Kyle Rudolph,TE,2015,3,MIN,SDG,9/27/2015,201509270min,H,,31,14,-1,44.5,22.75,-17,outdoors,fieldturf,"75 degrees relative humidity 0%, wind 12 mph, wind chill 0",75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,14,0,10,0,0,0,49,88%
21673,MyCole Pruitt,TE,2015,3,MIN,SDG,9/27/2015,201509270min,H,,31,14,-1,44.5,22.75,-17,outdoors,fieldturf,"75 degrees relative humidity 0%, wind 12 mph, wind chill 0",75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,27%
21680,Tyler Eifert,TE,2015,3,CIN,BAL,9/27/2015,201509270rav,A,,28,24,2.5,44.5,21,-4,outdoors,sportturf,"70 degrees relative humidity 20%, wind 12 mph, wind chill 0",70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,73,100%
21687,Maxx Williams,TE,2015,3,BAL,CIN,9/27/2015,201509270rav,H,,24,28,-2.5,44.5,23.5,4,outdoors,sportturf,"70 degrees relative humidity 20%, wind 12 mph, wind chill 0",70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,44,0,28,0,0,0,38,51%
21688,Crockett Gillmore,TE,2015,3,BAL,CIN,9/27/2015,201509270rav,H,,24,28,-2.5,44.5,23.5,4,outdoors,sportturf,"70 degrees relative humidity 20%, wind 12 mph, wind chill 0",70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,19,0,0,0,30,41%
21690,Nick Boyle,TE,2015,3,BAL,CIN,9/27/2015,201509270rav,H,,24,28,-2.5,44.5,23.5,4,outdoors,sportturf,"70 degrees relative humidity 20%, wind 12 mph, wind chill 0",70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,0,13,0,0,0,16,22%
21702,Lee Smith,TE,2015,3,OAK,CLE,9/27/2015,201509270cle,A,,27,20,3.5,42.5,19.5,-7,outdoors,grass ,"75 degrees relative humidity 62%, wind 16 mph, wind chill 0",75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,45,66%
21704,Mychal Rivera,TE,2015,3,OAK,CLE,9/27/2015,201509270cle,A,,27,20,3.5,42.5,19.5,-7,outdoors,grass ,"75 degrees relative humidity 62%, wind 16 mph, wind chill 0",75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,56%
21708,Gary Barnidge,TE,2015,3,CLE,OAK,9/27/2015,201509270cle,H,,20,27,-3.5,42.5,23,7,outdoors,grass ,"75 degrees relative humidity 62%, wind 16 mph, wind chill 0",75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,105,1,40,0,0,0,57,79%
21715,Rob Housler,TE,2015,3,CLE,OAK,9/27/2015,201509270cle,H,,20,27,-3.5,42.5,23,7,outdoors,grass ,"75 degrees relative humidity 62%, wind 16 mph, wind chill 0",75,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,11%
21722,Brandon Myers,TE,2015,3,TAM,HOU,9/27/2015,201509270htx,A,,9,19,6.5,40.5,17,10,retractable roof (closed),fieldturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,0,10,0,0,0,40,68%
21733,Garrett Graham,TE,2015,3,HOU,TAM,9/27/2015,201509270htx,H,,19,9,-6.5,40.5,23.5,-10,retractable roof (closed),fieldturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,57,63%
21739,Jacob Tamme,TE,2015,3,ATL,DAL,9/27/2015,201509270dal,A,,39,28,-1,43.5,22.25,-11,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,12,16%
21740,Levine Toilolo,TE,2015,3,ATL,DAL,9/27/2015,201509270dal,A,,39,28,-1,43.5,22.25,-11,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,1,63,85%
21748,Jason Witten,TE,2015,3,DAL,ATL,9/27/2015,201509270dal,H,,28,39,1,43.5,21.25,11,retractable roof (closed),matrixturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,65,0,19,0,0,0,53,100%
21759,Ben Watson,TE,2015,3,NOR,CAR,9/27/2015,201509270car,A,,22,27,9.5,43.5,17,5,outdoors,grass ,"69 degrees relative humidity 90%, wind 9 mph, wind chill 0",69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,42,0,20,1,1,0,60,86%
21760,Josh Hill,TE,2015,3,NOR,CAR,9/27/2015,201509270car,A,,22,27,9.5,43.5,17,5,outdoors,grass ,"69 degrees relative humidity 90%, wind 9 mph, wind chill 0",69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,0,0,29,41%
21768,Greg Olsen,TE,2015,3,CAR,NOR,9/27/2015,201509270car,H,,27,22,-9.5,43.5,26.5,-5,outdoors,grass ,"69 degrees relative humidity 90%, wind 9 mph, wind chill 0",69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,134,2,52,0,0,0,66,100%
21770,Ed Dickson,TE,2015,3,CAR,NOR,9/27/2015,201509270car,H,,27,22,-9.5,43.5,26.5,-5,outdoors,grass ,"69 degrees relative humidity 90%, wind 9 mph, wind chill 0",69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,19,0,10,0,0,0,37,56%
21779,Coby Fleener,TE,2015,3,IND,TEN,9/27/2015,201509270oti,A,,35,33,-3.5,46,24.75,-2,outdoors,grass ,"74 degrees relative humidity 77%, wind 3 mph",74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,51,0,19,0,0,0,50,85%
21782,Jack Doyle,TE,2015,3,IND,TEN,9/27/2015,201509270oti,A,,35,33,-3.5,46,24.75,-2,outdoors,grass ,"74 degrees relative humidity 77%, wind 3 mph",74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,32,0,19,0,0,0,20,34%
21791,Delanie Walker,TE,2015,3,TEN,IND,9/27/2015,201509270oti,H,,33,35,3.5,46,21.25,2,outdoors,grass ,"74 degrees relative humidity 77%, wind 3 mph",74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,68,0,19,0,0,0,42,52%
21793,Craig Stevens,TE,2015,3,TEN,IND,9/27/2015,201509270oti,H,,33,35,3.5,46,21.25,2,outdoors,grass ,"74 degrees relative humidity 77%, wind 3 mph",74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,0,27,0,0,0,42,52%
21794,Anthony Fasano,TE,2015,3,TEN,IND,9/27/2015,201509270oti,H,,33,35,3.5,46,21.25,2,outdoors,grass ,"74 degrees relative humidity 77%, wind 3 mph",74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,26,0,26,0,0,0,45,56%
21801,Zach Ertz,TE,2015,3,PHI,NYJ,9/27/2015,201509270nyj,A,,24,17,1.5,45.5,22,-7,outdoors,fieldturf ,"66 degrees relative humidity 52%, wind 7 mph, wind chill 0",66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,21,0,0,0,35,50%
21812,Jeff Cumberland,TE,2015,3,NYJ,PHI,9/27/2015,201509270nyj,H,,17,24,-1.5,45.5,23.5,7,outdoors,fieldturf ,"66 degrees relative humidity 52%, wind 7 mph, wind chill 0",66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,5,0,0,0,34,45%
21820,Clay Harbor,TE,2015,3,JAX,NWE,9/27/2015,201509270nwe,A,,17,51,13.5,49,17.75,34,outdoors,fieldturf ,"68 degrees relative humidity 41%, wind 6 mph, wind chill 0",68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,43,1,26,0,0,0,26,46%
21823,Marcedes Lewis,TE,2015,3,JAX,NWE,9/27/2015,201509270nwe,A,,17,51,13.5,49,17.75,34,outdoors,fieldturf ,"68 degrees relative humidity 41%, wind 6 mph, wind chill 0",68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,72%
21828,Rob Gronkowski,TE,2015,3,NWE,JAX,9/27/2015,201509270nwe,H,,51,17,-13.5,49,31.25,-34,outdoors,fieldturf ,"68 degrees relative humidity 41%, wind 6 mph, wind chill 0",68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,101,0,43,0,0,0,53,66%
21832,Scott Chandler,TE,2015,3,NWE,JAX,9/27/2015,201509270nwe,H,,51,17,-13.5,49,31.25,-34,outdoors,fieldturf ,"68 degrees relative humidity 41%, wind 6 mph, wind chill 0",68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,17,0,0,0,31,39%
21838,Garrett Celek,TE,2015,3,SFO,ARI,9/27/2015,201509270crd,A,,7,47,6.5,45,19.25,40,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,0,12,0,0,0,34,68%
21841,Blake Bell,TE,2015,3,SFO,ARI,9/27/2015,201509270crd,A,,7,47,6.5,45,19.25,40,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,42%
21842,Vernon Davis,TE,2015,3,SFO,ARI,9/27/2015,201509270crd,A,,7,47,6.5,45,19.25,40,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,66%
21852,Jermaine Gresham,TE,2015,3,ARI,SFO,9/27/2015,201509270crd,H,,47,7,-6.5,45,25.75,-40,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,34,0,22,0,0,0,49,66%
21853,Darren Fells,TE,2015,3,ARI,SFO,9/27/2015,201509270crd,H,,47,7,-6.5,45,25.75,-40,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,13,0,0,0,61,82%
21861,Charles Clay,TE,2015,3,BUF,MIA,9/27/2015,201509270mia,A,,41,14,2.5,41.5,19.5,-27,outdoors,grass ,"87 degrees relative humidity 65%, wind 6 mph, wind chill 0",87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,82,1,25,0,0,0,58,89%
21874,Jordan Cameron,TE,2015,3,MIA,BUF,9/27/2015,201509270mia,H,,14,41,-2.5,41.5,22,27,outdoors,grass ,"87 degrees relative humidity 65%, wind 6 mph, wind chill 0",87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,16,0,10,0,0,0,57,75%
21875,Jake Stoneburner,TE,2015,3,MIA,BUF,9/27/2015,201509270mia,H,,14,41,-2.5,41.5,22,27,outdoors,grass ,"87 degrees relative humidity 65%, wind 6 mph, wind chill 0",87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,0,0,0,23,30%
21882,Zach Miller,TE,2015,3,CHI,SEA,9/27/2015,201509270sea,A,,0,26,14.5,43.5,14.5,26,outdoors,fieldturf ,"60 degrees relative humidity 53%, wind 5 mph, wind chill 0",60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,21,0,0,0,27,57%
21884,Martellus Bennett,TE,2015,3,CHI,SEA,9/27/2015,201509270sea,A,,0,26,14.5,43.5,14.5,26,outdoors,fieldturf ,"60 degrees relative humidity 53%, wind 5 mph, wind chill 0",60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,0,6,0,0,0,47,100%
21892,Jimmy Graham,TE,2015,3,SEA,CHI,9/27/2015,201509270sea,H,,26,0,-14.5,43.5,29,-26,outdoors,fieldturf ,"60 degrees relative humidity 53%, wind 5 mph, wind chill 0",60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,83,1,30,0,0,0,50,78%
21898,Cooper Helfet,TE,2015,3,SEA,CHI,9/27/2015,201509270sea,H,,26,0,-14.5,43.5,29,-26,outdoors,fieldturf ,"60 degrees relative humidity 53%, wind 5 mph, wind chill 0",60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,53%
21906,Owen Daniels,TE,2015,3,DEN,DET,9/27/2015,201509270det,A,,24,12,-3,44.5,23.75,-12,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,28,1,11,0,0,0,57,89%
21908,Virgil Green,TE,2015,3,DEN,DET,9/27/2015,201509270det,A,,24,12,-3,44.5,23.75,-12,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0,26,0,0,0,17,27%
21915,Eric Ebron,TE,2015,3,DET,DEN,9/27/2015,201509270det,H,,12,24,3,44.5,20.75,12,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,61,0,29,0,0,0,71,96%
21922,Travis Kelce,TE,2015,3,KAN,GNB,9/28/2015,201509280gnb,A,,28,38,6,49,21.5,10,outdoors,grass ,"67 degrees relative humidity 93%, wind 5 mph, wind chill 0",67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,80,0,38,0,0,1,66,93%
21925,Demetrius Harris,TE,2015,3,KAN,GNB,9/28/2015,201509280gnb,A,,28,38,6,49,21.5,10,outdoors,grass ,"67 degrees relative humidity 93%, wind 5 mph, wind chill 0",67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10%
21936,Richard Rodgers,TE,2015,3,GNB,KAN,9/28/2015,201509280gnb,H,,38,28,-6,49,27.5,-10,outdoors,grass ,"67 degrees relative humidity 93%, wind 5 mph, wind chill 0",67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,15,0,8,0,0,0,53,70%
21938,Andrew Quarless,TE,2015,3,GNB,KAN,9/28/2015,201509280gnb,H,,38,28,-6,49,27.5,-10,outdoors,grass ,"67 degrees relative humidity 93%, wind 5 mph, wind chill 0",67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,7,0,0,0,14,18%
21949,Maxx Williams,TE,2015,4,BAL,PIT,10/1/2015,201510010pit,A,OT,23,20,-2.5,43.5,23,-3,outdoors,grass ,"63 degrees relative humidity 62%, wind 8 mph",63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,0,10,0,0,0,49,62%
21950,Nick Boyle,TE,2015,4,BAL,PIT,10/1/2015,201510010pit,A,OT,23,20,-2.5,43.5,23,-3,outdoors,grass ,"63 degrees relative humidity 62%, wind 8 mph",63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,8,0,0,0,45,57%
21960,Heath Miller,TE,2015,4,PIT,BAL,10/1/2015,201510010pit,H,OT,20,23,2.5,43.5,20.5,3,outdoors,grass ,"63 degrees relative humidity 62%, wind 8 mph",63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,60,95%
21975,Jordan Cameron,TE,2015,4,MIA,NYJ,10/4/2015,201510040mia,H,,14,27,1.5,42,20.25,13,outdoors,grass ,"59 degrees relative humidity 63%, wind 5 mph, wind chill 0",59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,19,0,11,0,0,0,63,98%
21976,Jake Stoneburner,TE,2015,4,MIA,NYJ,10/4/2015,201510040mia,H,,14,27,1.5,42,20.25,13,outdoors,grass ,"59 degrees relative humidity 63%, wind 5 mph, wind chill 0",59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,1,8,0,0,0,6,9%
21986,Marcedes Lewis,TE,2015,4,JAX,IND,10/4/2015,201510040clt,A,OT,13,16,9.5,48,19.25,3,retractable roof (open),fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,40,0,13,0,0,0,78,95%
21987,Clay Harbor,TE,2015,4,JAX,IND,10/4/2015,201510040clt,A,OT,13,16,9.5,48,19.25,3,retractable roof (open),fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,31,0,21,0,0,0,37,45%
21994,Coby Fleener,TE,2015,4,IND,JAX,10/4/2015,201510040clt,H,OT,16,13,-9.5,48,28.75,-3,retractable roof (open),fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,83,1,28,0,0,0,70,90%
22005,Lee Smith,TE,2015,4,OAK,CHI,10/4/2015,201510040chi,A,,20,22,-3,44,23.5,2,outdoors,grass ,"55 degrees relative humidity 83%, wind 12 mph, wind chill 0",55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,9,0,0,0,41,71%
