,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Kick Ret,Kick Yds,Kick TD,Kick Lng,Kick YPR,Punt Ret,Punt Yds,Punt TD,Punt Lng,Punt YPR,Short L Tgt,Short L Ctch,Short L Yds,Short L TD,Short M Tgt,Short M Ctch,Short M Yds,Short M TD,Short R Tgt,Short R Ctch,Short R Yds,Short R TD,Deep L Tgt,Deep L Ctch,Deep L Yds,Deep L TD,Deep M Tgt,Deep M Ctch,Deep M Yds,Deep M TD,Deep R Tgt,Deep R Ctch,Deep R Yds,Deep R TD,No Dir Tgt,No Dir Ctch,No Dir Yds,No Dir TD,Off Num,Off Pct,Def Num,Def Pct,ST Num,ST Pct,DKP,DKSalary,FDP,FDSalary,DK_Total_FP,FD_Total_FP,YH_Total_FP,Sk,Int,Int TD,FF,FR,Fum TD,QBHits,TFL,Oppt Int TD,Oppt Fum TD,Oppt Punt TD,Oppt Kick TD,FGM,FGA,FG 0-19,FG 20-29,FG 30-39,FG 40-49,FG 50+,XPM,XPA,Pnt,Yds,Y/P
7248,James Develin,FB,2018,7,NWE,CHI,2018-10-21,201810210chi,A,,38.0,31,-1.0,48.5,24.75,-7,outdoors,grass ,"44 degrees, wind 9 mph",44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23%,0.0,0%,9.0,27%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7289,Zach Line,FB,2018,7,NOR,BAL,2018-10-21,201810210rav,A,,24.0,23,2.5,49.0,23.25,-1,outdoors,grass,"54 degrees, wind 15 mph",54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18%,0.0,0%,13.0,54%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7324,Kyle Juszczyk,FB,2018,7,SFO,LAR,2018-10-21,201810210sfo,H,,10.0,39,8.0,52.0,22.0,29,outdoors,grass,"62 degrees, wind 5 mph",62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,-5.0,3.0,2.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,59%,0.0,0%,5.0,17%,3.3,3900.0,2.3,5600.0,3.3,2.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,
7386,Ricky Ortiz,FB,2018,7,ATL,NYG,2018-10-22,201810220atl,H,,23.0,20,-4.5,52.0,28.25,-3,dome,fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20%,0.0,0%,5.0,20%,2.7,3000.0,1.7,4500.0,2.7,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,
7480,Anthony Sherman,FB,2018,8,KAN,DEN,2018-10-28,201810280kan,H,,30.0,23,-8.5,53.0,30.75,-7,outdoors,grass ,"56 degrees, wind 12 mph",56.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7%,0.0,0%,21.0,72%,2.0,3000.0,1.5,4500.0,2.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
7486,Tre Madden,FB,2018,8,SEA,DET,2018-10-28,201810280det,A,,28.0,14,3.0,48.0,22.5,-14,dome,fieldturf ,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10%,0.0,0%,18.0,75%,0.1,3000.0,0.1,4500.0,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,
7586,Keith Smith,FB,2018,8,OAK,IND,2018-10-28,201810280rai,H,,28.0,42,3.5,51.0,23.75,14,outdoors,grass ,"69 degrees, wind 8 mph",69.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22%,0.0,0%,16.0,62%,1.8,3000.0,1.3,4500.0,1.8,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
7591,Kyle Juszczyk,FB,2018,8,SFO,ARI,2018-10-28,201810280crd,A,,15.0,18,-49.0,40.0,44.5,3,retractable roof (closed),grass ,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,71%,0.0,0%,7.0,27%,1.0,3400.0,1.0,5000.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
7639,CJ Ham,FB,2018,8,MIN,NOR,2018-10-28,201810280min,H,,20.0,30,2.5,53.5,25.5,10,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14%,0.0,0%,15.0,62%,0.1,3000.0,0.1,4500.0,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,
7654,James Develin,FB,2018,8,NWE,BUF,2018-10-29,201810290buf,A,,25.0,6,-13.5,44.5,29.0,-19,outdoors,a_turf,"46 degrees, wind 16 mph",46.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36%,0.0,0%,13.0,46%,1.7,3000.0,1.2,4500.0,1.7,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,
7667,Patrick DiMarco,FB,2018,8,BUF,NWE,2018-10-29,201810290buf,H,,6.0,25,13.5,44.5,15.5,19,outdoors,a_turf,"46 degrees, wind 16 mph",46.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19%,0.0,0%,19.0,68%,1.0,3000.0,0.5,4500.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
7686,Kyle Juszczyk,FB,2018,9,SFO,OAK,2018-11-01,201811010sfo,H,,34.0,3,1.5,44.0,21.25,-31,outdoors,grass,"82 degrees, wind 8 mph",82.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,62%,0.0,0%,3.0,11%,3.1,3300.0,2.1,5000.0,3.1,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,
7871,Andy Janovich,FB,2018,9,DEN,HOU,2018-11-04,201811040den,H,,17.0,19,-1.0,46.5,23.75,2,outdoors,grass ,"53 degrees, wind 3 mph",53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23%,0.0,0%,0.0,0%,1.9,3000.0,1.4,4500.0,1.9,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,
7889,Zach Line,FB,2018,9,NOR,LAR,2018-11-04,201811040nor,H,,45.0,35,1.5,57.0,27.75,-10,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32%,0.0,0%,16.0,52%,1.3,3000.0,0.8,4500.0,1.3,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,
7909,James Develin,FB,2018,9,NWE,GNB,2018-11-04,201811040nwe,H,,31.0,17,-5.0,56.0,30.5,-14,outdoors,fieldturf ,"40 degrees, wind 2 mph",40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24%,0.0,0%,9.0,33%,1.0,3000.0,0.5,4500.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
7948,Roosevelt Nix,FB,2018,10,PIT,CAR,2018-11-08,201811080pit,H,,52.0,21,-3.5,51.0,27.25,-31,outdoors,grass ,"40 degrees, wind 4 mph",40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10%,0.0,0%,18.0,58%,3.7,3000.0,2.7,4500.0,3.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
7956,James Develin,FB,2018,10,NWE,TEN,2018-11-11,201811110oti,A,,10.0,34,-6.5,47.0,26.75,24,outdoors,grass ,"46 degrees, wind 4 mph",46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18%,0.0,0%,13.0,43%,6.1,3000.0,6.1,4500.0,6.1,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
8010,Anthony Sherman,FB,2018,10,KAN,ARI,2018-11-11,201811110kan,H,,26.0,14,-16.5,49.5,33.0,-12,outdoors,grass ,"43 degrees, wind 5 mph",43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7%,0.0,0%,18.0,72%,1.2,3000.0,0.7,4500.0,1.2,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,
8021,Tommy Bohanon,FB,2018,10,JAX,IND,2018-11-11,201811110clt,A,,26.0,29,3.0,48.0,22.5,3,retractable roof (closed),fieldturf ,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24%,0.0,0%,8.0,28%,1.5,3000.0,1.0,4500.0,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
8062,Zach Line,FB,2018,10,NOR,CIN,2018-11-11,201811110cin,A,,51.0,14,-6.0,53.5,29.75,-37,outdoors,fieldturf ,"39 degrees, wind 6 mph",39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23%,0.0,0%,3.0,11%,1.3,3000.0,1.3,4500.0,1.3,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
8121,Derek Watt,FB,2018,10,LAC,OAK,2018-11-11,201811110rai,A,,20.0,6,-10.5,50.0,30.25,-14,outdoors,grass ,"69 degrees, wind 16 mph",69.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20%,0.0,0%,20.0,91%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
8211,Kyle Juszczyk,FB,2018,10,SFO,NYG,2018-11-12,201811120sfo,H,,23.0,27,-49.0,45.0,47.0,4,outdoors,grass,"62 degrees, no wind",62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,63%,0.0,0%,3.0,10%,3.3,3200.0,2.3,4700.0,3.3,2.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,
8385,Andy Janovich,FB,2018,11,DEN,LAC,2018-11-18,201811180sdg,A,,23.0,22,7.5,46.5,19.5,-1,outdoors,grass,"69 degrees, wind 4 mph",69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16%,0.0,0%,17.0,65%,2.2,3000.0,1.7,4500.0,2.2,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,
8439,Zach Line,FB,2018,11,NOR,PHI,2018-11-18,201811180nor,H,,48.0,7,-7.0,56.5,31.75,-41,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19%,0.0,0%,12.0,43%,-0.1,3000.0,-0.1,4500.0,-0.1,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,
8516,Jamize Olawale,FB,2018,12,DAL,WAS,2018-11-22,201811220dal,H,,31.0,23,-7.0,40.0,23.5,-8,retractable roof (closed),matrixturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11%,0.0,0%,21.0,68%,2.0,3000.0,1.5,4500.0,2.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
8569,James Develin,FB,2018,12,NWE,NYJ,2018-11-25,201811250nyj,A,,27.0,13,-13.0,46.5,29.75,-14,outdoors,fieldturf ,"54 degrees, wind 8 mph",54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43%,0.0,0%,8.0,30%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8607,Tre Madden,FB,2018,12,SEA,CAR,2018-11-25,201811250car,A,,30.0,27,3.0,46.5,21.75,-3,outdoors,grass ,"57 degrees, wind 1 mph",57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,5%,0.0,0%,10.0,37%,3.8,3000.0,3.3,4500.0,3.8,3.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,
8627,Tommy Bohanon,FB,2018,12,JAX,BUF,2018-11-25,201811250buf,A,,21.0,24,-3.0,36.5,19.75,3,outdoors,a_turf,"44 degrees, wind 12 mph",44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27%,0.0,0%,12.0,38%,3.9,3000.0,2.9,4500.0,3.9,2.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,
8649,Kyle Juszczyk,FB,2018,12,SFO,TAM,2018-11-25,201811250tam,A,,9.0,27,1.5,54.5,26.5,18,outdoors,grass ,"77 degrees, wind 7 mph",77.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,59%,0.0,0%,7.0,25%,0.0,3200.0,0.0,4700.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8691,Derrick Coleman,FB,2018,12,ARI,LAC,2018-11-25,201811250sdg,A,,10.0,45,14.0,43.0,14.5,35,outdoors,grass,"74 degrees, wind 3 mph",74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9%,0.0,0%,18.0,64%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8766,CJ Ham,FB,2018,12,MIN,GNB,2018-11-25,201811250min,H,,24.0,17,-3.5,48.0,25.75,-7,dome,sportturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11%,0.0,0%,17.0,61%,2.3,3000.0,1.8,4500.0,2.3,1.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,
8836,Patrick DiMarco,FB,2018,13,BUF,MIA,2018-12-02,201812020mia,A,,17.0,21,3.5,40.0,18.25,4,outdoors,grass ,"86 degrees, wind 15 mph",86.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14%,0.0,0%,12.0,48%,4.8,3000.0,4.3,4500.0,4.8,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,
